V1	sign	V2
YER111C	1	YIL040W
YER111C	1	YFR009W
YER111C	1	YPR120C
YER111C	1	YDR245W
YER111C	1	YLR330W
YER111C	1	YKL079W
YER111C	1	YFR010W
YER111C	1	YDR392W
YER111C	1	YDL056W
YER111C	1	YMR038C
YER111C	1	YGL151W
YER111C	1	YLL002W
YER111C	1	YMR179W
YER111C	1	YIL050W
YER111C	1	YFR019W
YER111C	1	YPR133C
YER111C	1	YLR342W
YER111C	1	YOR073W
YER111C	1	YDR127W
YER111C	1	YGL020C
YER111C	1	YBR231C
YER111C	1	YOR080W
YER111C	1	YNL188W
YER111C	1	YLR210W
YER111C	1	YOR089C
YER111C	1	YOL108C
YER111C	1	YGL025C
YER111C	1	YLR350W
YER111C	1	YGR229C
YER111C	1	YOR083W
YER111C	1	YDL074C
YER111C	1	YDL076C
YER111C	1	YPL086C
YER111C	1	YHR066W
YER111C	1	YGL173C
YER111C	1	YMR198W
YER111C	1	YCR081W
YER111C	1	YLL021W
YER111C	1	YMR199W
YER111C	1	YGL178W
YER111C	1	YMR060C
YER111C	1	YFR037C
YER111C	1	YLR361C
YER111C	1	YJL127C
YER111C	1	YFR040W
YER111C	1	YOL115W
YER111C	1	YLR229C
YER111C	1	YDR289C
YER111C	1	YEL003W
YER111C	1	YDR146C
YER111C	1	YIL076W
YER111C	1	YHR081W
YER111C	1	YDR293C
YER111C	1	YBL061C
YER111C	1	YPR168W
YER111C	1	YDL097C
YER111C	1	YLL036C
YER111C	1	YMR078C
YER111C	1	YPR164W
YER111C	1	YIL084C
YER111C	1	YKL203C
YER111C	1	YJL148W
YER111C	1	YPR165W
YER111C	1	YGL058W
YER111C	1	YLR103C
YER111C	1	YKR048C
YER111C	1	YML102W
YER111C	1	YGL195W
YER111C	1	YKL213C
YER111C	1	YMR307W
YER111C	1	YLR384C
YER111C	1	YEL031W
YER111C	1	YOL004W
YER111C	1	YBR279W
YER111C	1	YOL145C
YER111C	1	YBR135W
YER111C	1	YGL066W
YER111C	1	YNL307C
YER111C	1	YMR312W
YER111C	1	YOL012C
YER111C	1	YNL312W
YER111C	1	YBR009C
YER111C	1	YNL097C
YER111C	1	YLR262C
YER111C	1	YBR289W
YER111C	1	YBL093C
YER111C	1	YLR268W
YER111C	1	YKR072C
YER111C	1	YHR200W
YER111C	1	YJL179W
YER111C	1	YER111C
YER111C	1	YGR005C
YER111C	1	YJL176C
YER111C	1	YBR023C
YER111C	1	YBR160W
YER111C	1	YEL058W
YER111C	1	YNL330C
YER111C	1	YKL101W
YER111C	1	YPL226W
YER111C	1	YJL183W
YER111C	1	YJR104C
YER111C	1	YML008C
YER111C	1	YOL040C
YER111C	1	YBR171W
YER111C	1	YDL225W
YER111C	1	YPL101W
YER111C	1	YAL002W
YER111C	1	YKL119C
YER111C	1	YNR051C
YER111C	1	YCL037C
YER111C	1	YBR175W
YER111C	1	YNR052C
YHR203C	1	YBR048W
YHR203C	1	YHL033C
YHR203C	1	YBR189W
YHR203C	1	YJR123W
YHR203C	1	YLR029C
YHR203C	1	YGR034W
YHR203C	1	YDR091C
YHR203C	1	YCL059C
YHR203C	1	YDR447C
YHR203C	1	YLR175W
YHR203C	1	YFR031C______a
YHR203C	1	YJR145C
YHR203C	1	YMR242C
YHR203C	1	YDR471W
YHR203C	1	YLR197W
YHR203C	1	YDL136W
YHR203C	1	YPL012W
YHR203C	1	YIL133C
YHR203C	1	YDL148C
YHR203C	1	YML063W
YHR203C	1	YML073C
YHR203C	1	YGR085C
YHR203C	1	YGL103W
YHR203C	1	YLR432W
YHR203C	1	YDL014W
YHR203C	1	YNL132W
YHR203C	1	YGR090W
YHR203C	1	YKL180W
YHR203C	1	YLR075W
YHR203C	1	YLR441C
YHR203C	1	YMR142C
YHR203C	1	YIL018W
YHR203C	1	YCR031C
YHR203C	1	YLR448W
YHR203C	1	YMR290C
YHR203C	1	YER074W
YHR203C	1	YDL049C
YHR203C	1	YPL198W
YHR203C	1	YGL135W
YHR203C	1	YPL249C______a
YHR203C	1	YOR063W
YHR203C	1	YCR057C
YHR203C	1	YDR117C
YHR203C	1	YJL109C
YHR203C	1	YNL178W
YHR203C	1	YCR063W
YHR203C	1	YPR137W
YHR203C	1	YHR196W
YHR203C	1	YGL030W
YHR203C	1	YIL069C
YHR203C	1	YPR144C
YHR203C	1	YPL090C
YHR203C	1	YDL083C
YHR203C	1	YDL082W
YHR203C	1	YOR310C
YHR203C	1	YMR194W
YHR203C	1	YOR312C
YHR203C	1	YBR247C
YHR203C	1	YOR096W
YHR203C	1	YNL069C
YHR203C	1	YDR012W
YHR203C	1	YOL127W
YHR203C	1	YDR510W
YHR203C	1	YLL036C
YHR203C	1	YBL072C
YHR203C	1	YLL045C
YHR203C	1	YNL301C
YHR203C	1	YDR025W
YHR203C	1	YOL010W
YHR203C	1	YPR052C
YHR203C	1	YER102W
YHR203C	1	YCL011C
YHR203C	1	YHL001W
YHR203C	1	YJL177W
YHR203C	1	YJL033W
YHR203C	1	YDR418W
YHR203C	1	YJL190C
YHR203C	1	YOL041C
YHR203C	1	YBR031W
YHR203C	1	YJL191W
YHR203C	1	YDR064W
YHR203C	1	YHR216W
YHR203C	1	YBR181C
YDR192C	1	YAL005C
YDR192C	1	YOR250C
YDR192C	1	YPL268W
YDR192C	1	YDL116W
YDR192C	1	YDR315C
YDR192C	1	YMR235C
YDR192C	1	YFR031C______a
YDR192C	1	YOR001W
YDR192C	1	YER165W
YDR192C	1	YML058W
YDR192C	1	YDR335W
YDR192C	1	YMR255W
YDR192C	1	YOR160W
YDR192C	1	YPL020C
YDR192C	1	YJR042W
YDR192C	1	YDL160C
YDR192C	1	YGL122C
YDR192C	1	YKL057C
YDR192C	1	YOR046C
YDR192C	1	YDR101C
YDR192C	1	YER081W
YDR192C	1	YLR335W
YDR192C	1	YGR218W
YDR192C	1	YNL049C
YDR192C	1	YMR047C
YDR192C	1	YLR347C
YDR192C	1	YNL189W
YDR192C	1	YBL047C
YDR192C	1	YPL093W
YDR192C	1	YBR118W
YDR192C	1	YPR181C
YDR192C	1	YOR204W
YDR192C	1	YDL207W
YDR192C	1	YLR131C
YDR192C	1	YBR017C
YDR192C	1	YER110C
YDR192C	1	YGL092W
YDR192C	1	YKR082W
YDR192C	1	YLR293C
YOR362C	1	YFL007W
YOR362C	1	YER012W
YOR362C	1	YFL017C
YOR362C	1	YER021W
YOR362C	1	YNL244C
YOR362C	1	YPL150W
YOR362C	1	YOR157C
YOR362C	1	YAL062W
YOR362C	1	YGR092W
YOR362C	1	YML092C
YOR362C	1	YHR027C
YOR362C	1	YPR103W
YOR362C	1	YMR154C
YOR362C	1	YGL137W
YOR362C	1	YNL154C
YOR362C	1	YDL188C
YOR362C	1	YDR388W
YOR362C	1	YGL011C
YOR362C	1	YER094C
YOR362C	1	YGL158W
YOR362C	1	YBL041W
YOR362C	1	YHR082C
YOR362C	1	YFR050C
YOR362C	1	YJL001W
YOR362C	1	YGR253C
YOR362C	1	YOL001W
YOR362C	1	YML109W
YOR362C	1	YMR308C
YOR362C	1	YLR256W
YOR362C	1	YMR314W
YOR362C	1	YGR135W
YOR362C	1	YOL038W
YOR362C	1	YBR173C
YBR298C	1	YGR041W
YBR298C	1	YML048W
YBR298C	1	YKL154W
YBR298C	1	YNL121C
YBR298C	1	YMR264W
YBR298C	1	YMR279C
YBR298C	1	YNL008C
YBR298C	1	YCR034W
YBR298C	1	YPL075W
YBR298C	1	YDR276C
YBR298C	1	YBR106W
YBR298C	1	YDR284C
YBR298C	1	YLR372W
YBR298C	1	YGL051W
YBR298C	1	YEL027W
YBR298C	1	YDL212W
YBR298C	1	YBR159W
YBR298C	1	YPL240C
YML130C	1	YOL088C
YML130C	1	YAL042W
YML130C	1	YML067C
YML130C	1	YHR030C
YML130C	1	YCR057C
YML130C	1	YLR342W
YML130C	1	YLR208W
YML130C	1	YJL002C
YML130C	1	YPR037C
YML130C	1	YCL018W
YML130C	1	YCL043C
YEL051W	1	YLR028C
YEL051W	1	YGR037C
YEL051W	1	YLR039C
YEL051W	1	YOR270C
YEL051W	1	YGR198W
YEL051W	1	YDR328C
YEL051W	1	YMR105C
YEL051W	1	YMR106C
YEL051W	1	YNL250W
YEL051W	1	YFL039C
YEL051W	1	YDR202C
YEL051W	1	YMR120C
YEL051W	1	YJR033C
YEL051W	1	YLR429W
YEL051W	1	YHR013C
YEL051W	1	YLR447C
YEL051W	1	YDL040C
YEL051W	1	YBR207W
YEL051W	1	YDL185W
YEL051W	1	YDL059C
YEL051W	1	YGL006W
YEL051W	1	YKL080W
YEL051W	1	YKR007W
YEL051W	1	YHR039C______a
YEL051W	1	YMR054W
YEL051W	1	YKR026C
YEL051W	1	YGR105W
YEL051W	1	YOR327C
YEL051W	1	YGL058W
YEL051W	1	YOR332W
YEL051W	1	YBR127C
YEL051W	1	YJL153C
YEL051W	1	YDR523C
YEL051W	1	YPR036W
YEL051W	1	YLR262C
YEL051W	1	YML121W
YEL051W	1	YJL036W
YEL051W	1	YBR017C
YEL051W	1	YGR020C
YEL051W	1	YLR291C
YEL051W	1	YBR177C
YPL221W	1	YML016C
YPL221W	1	YGL203C
YPL221W	1	YER145C
YPL221W	1	YBR199W
YPL221W	1	YOR273C
YPL221W	1	YNL238W
YPL221W	1	YER020W
YPL221W	1	YGR055W
YPL221W	1	YPL004C
YPL221W	1	YDL006W
YPL221W	1	YHR001W
YPL221W	1	YCR021C
YPL221W	1	YKL051W
YPL221W	1	YJR075W
YPL221W	1	YPR138C
YPL221W	1	YMR058W
YPL221W	1	YNL053W
YPL221W	1	YDR501W
YPL221W	1	YDR032C
YPL221W	1	YML115C
YPL221W	1	YGL077C
YPL221W	1	YGR281W
YPL221W	1	YBR023C
YPL221W	1	YDL222C
YPL221W	1	YHL019C
YPL221W	1	YBR172C
YDR406W	1	YLR055C
YDR406W	1	YOR153W
YBR016W	1	YGL120C
YNL327W	1	YJL092W
YNL327W	1	YLR452C
YNL327W	1	YOR198C
YNL327W	1	YJR073C
YNL327W	1	YPL240C
YDR191W	1	YOL072W
YDR191W	1	YLR033W
YDR191W	1	YGR063C
YDR191W	1	YHR129C
YDR191W	1	YBR088C
YDR191W	1	YJR043C
YDR191W	1	YOR025W
YDR191W	1	YDR217C
YDR191W	1	YNL151C
YDR191W	1	YLR320W
YDR191W	1	YNL025C
YDR191W	1	YBL016W
YDR191W	1	YLL002W
YDR191W	1	YOR080W
YDR191W	1	YGL025C
YDR191W	1	YOL113W
YDR191W	1	YDR145W
YDR191W	1	YIR008C
YDR191W	1	YPR164W
YDR191W	1	YGR246C
YDR191W	1	YML102W
YDR191W	1	YBL093C
YDR191W	1	YLR268W
YDR191W	1	YJL047C
YBR297W	1	YPL075W
YBR297W	1	YPL240C
YLR287C______a	1	YBR048W
YLR287C______a	1	YJR123W
YLR287C______a	1	YLR029C
YLR287C______a	1	YGR034W
YLR287C______a	1	YBR191W
YLR287C______a	1	YDR447C
YLR287C______a	1	YFR031C______a
YLR287C______a	1	YMR242C
YLR287C______a	1	YDR471W
YLR287C______a	1	YDL136W
YLR287C______a	1	YML063W
YLR287C______a	1	YHR141C
YLR287C______a	1	YML073C
YLR287C______a	1	YGL103W
YLR287C______a	1	YKL180W
YLR287C______a	1	YLR075W
YLR287C______a	1	YLR441C
YLR287C______a	1	YNL001W
YLR287C______a	1	YCR031C
YLR287C______a	1	YLR448W
YLR287C______a	1	YER074W
YLR287C______a	1	YDR382W
YLR287C______a	1	YGL135W
YLR287C______a	1	YOR063W
YLR287C______a	1	YBL027W
YLR287C______a	1	YNL178W
YLR287C______a	1	YGL014W
YLR287C______a	1	YFR032C______a
YLR287C______a	1	YGL030W
YLR287C______a	1	YDL075W
YLR287C______a	1	YDL083C
YLR287C______a	1	YDL082W
YLR287C______a	1	YMR194W
YLR287C______a	1	YNL069C
YLR287C______a	1	YOL127W
YLR287C______a	1	YGR118W
YLR287C______a	1	YBL072C
YLR287C______a	1	YNL302C
YLR287C______a	1	YNL096C
YLR287C______a	1	YBL092W
YLR287C______a	1	YHL001W
YLR287C______a	1	YJL177W
YLR287C______a	1	YOL039W
YLR287C______a	1	YKR084C
YLR287C______a	1	YBR031W
YLR287C______a	1	YOL040C
YLR287C______a	1	YDR064W
YLR287C______a	1	YPL240C
YLR287C______a	1	YGR027C
YLR287C______a	1	YBR181C
YHL009C	1	YMR216C
YHL009C	1	YPL141C
YHL009C	1	YPL018W
YHL009C	1	YOR153W
YHL009C	1	YHR135C
YHL009C	1	YNL154C
YHL009C	1	YLR336C
YHL009C	1	YGL180W
YHL009C	1	YML102W
YHL009C	1	YOL001W
YHL009C	1	YKL101W
YHL009C	1	YPL240C
YCL014W	1	YDR087C
YCL014W	1	YPL256C
YCL014W	1	YDR099W
YCL014W	1	YHR107C
YCL014W	1	YLR058C
YCL014W	1	YHR129C
YCL014W	1	YPL153C
YCL014W	1	YHR135C
YCL014W	1	YIL140W
YCL014W	1	YGL245W
YCL014W	1	YHR014W
YCL014W	1	YNL289W
YCL014W	1	YER082C
YCL014W	1	YPR119W
YCL014W	1	YDR388W
YCL014W	1	YHR197W
YCL014W	1	YBL038W
YCL014W	1	YGR220C
YCL014W	1	YMR186W
YCL014W	1	YHR064C
YCL014W	1	YLR353W
YCL014W	1	YGL180W
YCL014W	1	YPR161C
YCL014W	1	YFR053C
YCL014W	1	YEL023C
YCL014W	1	YKR048C
YCL014W	1	YIR019C
YCL014W	1	YEL026W
YCL014W	1	YJL164C
YCL014W	1	YBR155W
YCL014W	1	YBR160W
YCL014W	1	YJL052W
YCL014W	1	YML010W
YCL014W	1	YPL240C
YCL014W	1	YNL209W
YDR261W______a	1	YCL019W
YDR261W______a	1	YDR261W______a
YDR261W______a	1	YDR261W______b
YDR261W______a	1	YCL020W
YDR261W______b	1	YDL106C
YDR261W______b	1	YFR034C
YDR261W______b	1	YCL019W
YDR261W______b	1	YDR261W______a
YER110C	1	YAL007C
YER110C	1	YPR093C
YER110C	1	YJR123W
YER110C	1	YDR450W
YER110C	1	YAL029C
YER110C	1	YAL024C
YER110C	1	YBR069C
YER110C	1	YOR136W
YER110C	1	YIL115C
YER110C	1	YPL001W
YER110C	1	YKL028W
YER110C	1	YDR208W
YER110C	1	YAL059W
YER110C	1	YML063W
YER110C	1	YMR127C
YER110C	1	YDR214W
YER110C	1	YJL208C
YER110C	1	YLR441C
YER110C	1	YDR224C
YER110C	1	YDL171C
YER110C	1	YDR225W
YER110C	1	YAR002W
YER110C	1	YOR185C
YER110C	1	YKL195W
YER110C	1	YML094W
YER110C	1	YIL026C
YER110C	1	YKL068W
YER110C	1	YBR207W
YER110C	1	YDR381W
YER110C	1	YFR002W
YER110C	1	YDL052C
YER110C	1	YNL031C
YER110C	1	YNL030W
YER110C	1	YKL081W
YER110C	1	YER095W
YER110C	1	YLR335W
YER110C	1	YPL075W
YER110C	1	YMR047C
YER110C	1	YLR347C
YER110C	1	YNL189W
YER110C	1	YJL115W
YER110C	1	YHR066W
YER110C	1	YGL172W
YER110C	1	YOR098C
YER110C	1	YJL130C
YER110C	1	YDR148C
YER110C	1	YOL120C
YER110C	1	YJL138C
YER110C	1	YOL127W
YER110C	1	YEL022W
YER110C	1	YGR119C
YER110C	1	YGL195W
YER110C	1	YDR025W
YER110C	1	YIL094C
YER110C	1	YMR308C
YER110C	1	YDR170C
YER110C	1	YKR059W
YER110C	1	YBR143C
YER110C	1	YNL313C
YER110C	1	YBR009C
YER110C	1	YCL009C
YER110C	1	YOR213C
YER110C	1	YBL087C
YER110C	1	YBR010W
YER110C	1	YER103W
YER110C	1	YBR017C
YER110C	1	YDR192C
YER110C	1	YJL041W
YER110C	1	YEL056W
YER110C	1	YDR062W
YER110C	1	YGL097W
YER110C	1	YOL034W
YER110C	1	YML007W
YER110C	1	YGR162W
YER110C	1	YPL235W
YER110C	1	YLR293C
YLR273C	1	YOR393W
YLR273C	1	YOR178C
YLR273C	1	YKL093W
YLR273C	1	YLR258W
YLR273C	1	YPL240C
YDR405W	1	YML025C
YDR405W	1	YER154W
YDR405W	1	YMR236W
YDR405W	1	YDR322W
YDR405W	1	YKL167C
YDR405W	1	YGR076C
YDR405W	1	YLR439W
YDR405W	1	YPL173W
YDR405W	1	YNL005C
YDR405W	1	YNL284C
YDR405W	1	YDR237W
YDR405W	1	YJR066W
YDR405W	1	YMR024W
YDR405W	1	YDR116C
YDR405W	1	YPR125W
YDR405W	1	YKR006C
YDR405W	1	YCR071C
YDR405W	1	YGR220C
YDR405W	1	YNL185C
YDR405W	1	YIL070C
YDR405W	1	YBR122C
YDR405W	1	YDR296W
YDR405W	1	YOL027C
YML132W	1	YBR054W
YML132W	1	YHR026W
YML132W	1	YOR192C
YML132W	1	YLL028W
YML132W	1	YLR237W
YML132W	1	YDR182W
YML132W	1	YML129C
YML132W	1	YDL212W
YML132W	1	YBR159W
YML132W	1	YLR138W
YBR154C	1	YPR086W
YBR154C	1	YOR116C
YBR154C	1	YJR138W
YBR154C	1	YGL207W
YBR154C	1	YPL129W
YBR154C	1	YDL115C
YBR154C	1	YGR186W
YBR154C	1	YER022W
YBR154C	1	YKL144C
YBR154C	1	YGR063C
YBR154C	1	YFL023W
YBR154C	1	YNL248C
YBR154C	1	YNL251C
YBR154C	1	YOR151C
YBR154C	1	YDL140C
YBR154C	1	YNL113W
YBR154C	1	YLR071C
YBR154C	1	YDL150W
YBR154C	1	YIL021W
YBR154C	1	YNL151C
YBR154C	1	YMR015C
YBR154C	1	YPR110C
YBR154C	1	YJR063W
YBR154C	1	YGR200C
YBR154C	1	YKR008W
YBR154C	1	YLR200W
YBR154C	1	YPR133C
YBR154C	1	YPR010C
YBR154C	1	YLR223C
YBR154C	1	YKR025W
YBR154C	1	YHR082C
YBR154C	1	YGL043W
YBR154C	1	YHR089C
YBR154C	1	YJL140W
YBR154C	1	YGR104C
YBR154C	1	YDR156W
YBR154C	1	YJL148W
YBR154C	1	YJL011C
YBR154C	1	YNR003C
YBR154C	1	YOR340C
YBR154C	1	YOR341W
YBR154C	1	YOL005C
YBR154C	1	YGL070C
YBR154C	1	YPR187W
YBR154C	1	YOR207C
YBR154C	1	YOR210W
YBR154C	1	YJL168C
YBR154C	1	YPR052C
YBR154C	1	YPR190C
YBR154C	1	YDR045C
YBR154C	1	YML126C
YBR154C	1	YDR404C
YBR154C	1	YBR154C
YBR154C	1	YGR005C
YBR154C	1	YHL007C
YBR154C	1	YOR224C
YBR154C	1	YML010W
YBR154C	1	YER125W
YBR154C	1	YDR432W
YHL008C	1	YDR304C
YHL008C	1	YER146W
YHL008C	1	YHR121W
YHL008C	1	YDR388W
YNR026C	1	YGR172C
YNR026C	1	YGL223C
YNR026C	1	YFL031W
YNR026C	1	YFL038C
YNR026C	1	YDR480W
YNR026C	1	YLR300W
YNR026C	1	YPL049C
YNR026C	1	YCR067C
YNR026C	1	YBL040C
YNR026C	1	YHR079C
YNR026C	1	YHR098C
YNR026C	1	YDR170C
YNR026C	1	YOL013C
YNR026C	1	YCL001W
YNR026C	1	YDR033W
YNR026C	1	YPL204W
YNR026C	1	YPL218W
YNR026C	1	YDL212W
YNR026C	1	YDR414C
YGR148C	1	YNL110C
YGR148C	1	YFR034C
YGR148C	1	YBR267W
YMR323W	1	YOR351C
YMR323W	1	YGL087C
YMR323W	1	YGR155W
YGR005C	1	YOL051W
YGR005C	1	YPR086W
YGR005C	1	YLR015W
YGR005C	1	YAL011W
YGR005C	1	YFL001W
YGR005C	1	YER007W
YGR005C	1	YLR024C
YGR005C	1	YAL021C
YGR005C	1	YDR092W
YGR005C	1	YMR224C
YGR005C	1	YER151C
YGR005C	1	YLR039C
YGR005C	1	YPL129W
YGR005C	1	YDL115C
YGR005C	1	YGR186W
YGR005C	1	YOL072W
YGR005C	1	YER155C
YGR005C	1	YML041C
YGR005C	1	YER022W
YGR005C	1	YKL010C
YGR005C	1	YGR063C
YGR005C	1	YOL081W
YGR005C	1	YOR001W
YGR005C	1	YDR469W
YGR005C	1	YBR080C
YGR005C	1	YLR055C
YGR005C	1	YOR151C
YGR005C	1	YGR072W
YGR005C	1	YLR418C
YGR005C	1	YDL140C
YGR005C	1	YDR334W
YGR005C	1	YML071C
YGR005C	1	YDR485C
YGR005C	1	YMR263W
YGR005C	1	YOR026W
YGR005C	1	YOR039W
YGR005C	1	YLR085C
YGR005C	1	YDR363W______a
YGR005C	1	YIL021W
YGR005C	1	YNL153C
YGR005C	1	YHR167W
YGR005C	1	YDR378C
YGR005C	1	YNL299W
YGR005C	1	YNL297C
YGR005C	1	YDR108W
YGR005C	1	YPL055C
YGR005C	1	YPL194W
YGR005C	1	YHR041C
YGR005C	1	YGR200C
YGR005C	1	YIL040W
YGR005C	1	YDR245W
YGR005C	1	YFR010W
YGR005C	1	YDR392W
YGR005C	1	YLL002W
YGR005C	1	YDR254W
YGR005C	1	YBR231C
YGR005C	1	YPR135W
YGR005C	1	YLR350W
YGR005C	1	YDR138W
YGR005C	1	YDL074C
YGR005C	1	YPL086C
YGR005C	1	YNL199C
YGR005C	1	YBL052C
YGR005C	1	YHR081W
YGR005C	1	YEL012W
YGR005C	1	YGL043W
YGR005C	1	YLR373C
YGR005C	1	YJL140W
YGR005C	1	YBR253W
YGR005C	1	YDR510W
YGR005C	1	YGR104C
YGR005C	1	YDR159W
YGR005C	1	YJL148W
YGR005C	1	YKL213C
YGR005C	1	YEL031W
YGR005C	1	YOL005C
YGR005C	1	YBR279W
YGR005C	1	YGL066W
YGR005C	1	YGL070C
YGR005C	1	YMR312W
YGR005C	1	YPR187W
YGR005C	1	YOL012C
YGR005C	1	YPR189W
YGR005C	1	YOR210W
YGR005C	1	YJL168C
YGR005C	1	YDR181C
YGR005C	1	YLR262C
YGR005C	1	YCL011C
YGR005C	1	YLR268W
YGR005C	1	YGR135W
YGR005C	1	YPR056W
YGR005C	1	YDR404C
YGR005C	1	YBR017C
YGR005C	1	YER111C
YGR005C	1	YBR154C
YGR005C	1	YJL176C
YGR005C	1	YOR224C
YGR005C	1	YEL056W
YGR005C	1	YJL183W
YGR005C	1	YML008C
YGR005C	1	YLR005W
YGR005C	1	YML010W
YGR005C	1	YPL101W
YGR005C	1	YPL240C
YGR005C	1	YNR051C
YGR005C	1	YCL037C
YGR005C	1	YBR175W
YLR272C	1	YDR325W
YLR272C	1	YLR086W
YLR272C	1	YDR388W
YLR272C	1	YFR031C
YLR272C	1	YBL097W
YGR004W	1	YLR324W
YGR004W	1	YPR028W
YGR004W	1	YPL209C
YBR020W	1	YML051W
YBR020W	1	YMR117C
YBR020W	1	YGL244W
YBR020W	1	YGL253W
YBR020W	1	YNL004W
YBR020W	1	YNL025C
YBR020W	1	YDR009W
YBR020W	1	YPL203W
YBR020W	1	YCL011C
YBR020W	1	YPL240C
YBR020W	1	YPL248C
YER112W	1	YDR082W
YER112W	1	YJR138W
YER112W	1	YBR055C
YER112W	1	YER146W
YER112W	1	YDR452W
YER112W	1	YGR054W
YER112W	1	YML049C
YER112W	1	YER029C
YER112W	1	YLR438C______a
YER112W	1	YER165W
YER112W	1	YER172C
YER112W	1	YJR022W
YER112W	1	YDR473C
YER112W	1	YFL039C
YER112W	1	YNL118C
YER112W	1	YNL255C
YER112W	1	YGR074W
YER112W	1	YDL145C
YER112W	1	YCR012W
YER112W	1	YMR268C
YER112W	1	YDR485C
YER112W	1	YKL173W
YER112W	1	YOR167C
YER112W	1	YHR007C
YER112W	1	YGR091W
YER112W	1	YDL160C
YER112W	1	YJL203W
YER112W	1	YOR039W
YER112W	1	YDL030W
YER112W	1	YMR288W
YER112W	1	YNL147W
YER112W	1	YNL288W
YER112W	1	YKL054C
YER112W	1	YNL145W
YER112W	1	YDR238C
YER112W	1	YFL017W______a
YER112W	1	YHR165C
YER112W	1	YDR378C
YER112W	1	YDL043C
YER112W	1	YNL016W
YER112W	1	YOR197W
YER112W	1	YDL184C
YER112W	1	YOR195W
YER112W	1	YDR386W
YER112W	1	YCR028C______a
YER112W	1	YPR129W
YER112W	1	YBL026W
YER112W	1	YGL014W
YER112W	1	YJL110C
YER112W	1	YCR077C
YER112W	1	YOR308C
YER112W	1	YGL173C
YER112W	1	YNL199C
YER112W	1	YGL178W
YER112W	1	YJL124C
YER112W	1	YDR289C
YER112W	1	YGL180W
YER112W	1	YDR293C
YER112W	1	YDL098C
YER112W	1	YCR093W
YER112W	1	YLL036C
YER112W	1	YEL015W
YER112W	1	YKL209C
YER112W	1	YBR126C
YER112W	1	YPR178W
YER112W	1	YJL155C
YER112W	1	YLR386W
YER112W	1	YMR304W
YER112W	1	YOL004W
YER112W	1	YOL149W
YER112W	1	YNL091W
YER112W	1	YOR204W
YER112W	1	YBR289W
YER112W	1	YOR219C
YER112W	1	YLR264W
YER112W	1	YER112W
YER112W	1	YLR275W
YER112W	1	YLR147C
YER112W	1	YGR162W
YER112W	1	YER124C
YER112W	1	YPR082C
YER112W	1	YCL037C
YOL023W	1	YHR013C
YOL023W	1	YDR494W
YOL023W	1	YDL040C
YOL023W	1	YBL016W
YOL023W	1	YMR091C
YOL023W	1	YGR143W
YOL023W	1	YDR420W
YBR299W	1	YDL179W
YBR299W	1	YOL001W
YBR299W	1	YGR292W
YML131W	1	YPL001W
YML131W	1	YDR470C
YML131W	1	YAR010C
YML131W	1	YAR014C
YML131W	1	YOR092W
YML131W	1	YML109W
YML131W	1	YDR174W
YML131W	1	YDL215C
YML131W	1	YEL056W
YNR031C	1	YDL235C
YNR031C	1	YCL051W
YNR031C	1	YFL039C
YNR031C	1	YDL006W
YNR031C	1	YGL237C
YNR031C	1	YDL013W
YNR031C	1	YDL022W
YNR031C	1	YDL043C
YNR031C	1	YMR022W
YNR031C	1	YMR172W
YNR031C	1	YMR186W
YNR031C	1	YOL105C
YNR031C	1	YDR138W
YNR031C	1	YJL128C
YNR031C	1	YLL021W
YNR031C	1	YLR362W
YNR031C	1	YDR162C
YNR031C	1	YLL043W
YNR031C	1	YDR528W
YNR031C	1	YJL157C
YNR031C	1	YOR208W
YNR031C	1	YLR113W
YNR031C	1	YEL037C
YNR031C	1	YNR031C
YNR031C	1	YER118C
YNR031C	1	YCL032W
YNR031C	1	YLR006C
YNR031C	1	YPL240C
YGL084C	1	YML019W
YGL084C	1	YHL031C
YGL084C	1	YML013W
YGL084C	1	YHL032C
YGL084C	1	YMR214W
YGL084C	1	YOR115C
YGL084C	1	YHR101C
YGL084C	1	YAL023C
YGL084C	1	YLR039C
YGL084C	1	YML038C
YGL084C	1	YJR143C
YGL084C	1	YAL026C
YGL084C	1	YNL238W
YGL084C	1	YDR320C
YGL084C	1	YGR060W
YGL084C	1	YOR002W
YGL084C	1	YPL141C
YGL084C	1	YFL025C
YGL084C	1	YJL099W
YGL084C	1	YJR015W
YGL084C	1	YML055W
YGL084C	1	YCR009C
YGL084C	1	YCR008W
YGL084C	1	YAL058W
YGL084C	1	YMR123W
YGL084C	1	YHR142W
YGL084C	1	YDR484W
YGL084C	1	YCR017C
YGL084C	1	YMR272C
YGL084C	1	YHR004C
YGL084C	1	YIL005W
YGL084C	1	YJL212C
YGL084C	1	YCR034W
YGL084C	1	YMR152W
YGL084C	1	YGL126W
YGL084C	1	YPL189W
YGL084C	1	YMR015C
YGL084C	1	YOR198C
YGL084C	1	YCR044C
YGL084C	1	YNL297C
YGL084C	1	YDR108W
YGL084C	1	YJR073C
YGL084C	1	YDR388W
YGL084C	1	YIL043C
YGL084C	1	YLR330W
YGL084C	1	YOR067C
YGL084C	1	YGL012W
YGL084C	1	YOR070C
YGL084C	1	YMR179W
YGL084C	1	YBR229C
YGL084C	1	YMR183C
YGL084C	1	YCR067C
YGL084C	1	YOR089C
YGL084C	1	YGL027C
YGL084C	1	YGR227W
YGL084C	1	YGL167C
