source	sign	target
YLR061W	1	YOR312C
YLR061W	1	YOR369C
YLR061W	1	YOR369C
YLR061W	1	YPL079W
YLR061W	1	YPL079W
YLR061W	1	YPL081W
YLR061W	1	YPL081W
YLR061W	1	YPL131W
YLR061W	1	YPL131W
YLR061W	1	YPL143W
YLR061W	1	YPL143W
YLR061W	1	YPL178W
YLR061W	1	YPL178W
YLR061W	1	YPL198W
YLR061W	1	YPL198W
YLR061W	1	YPL220W
YLR061W	1	YPL220W
YLR061W	1	YPL249C______A
YLR061W	1	YPL249C______A
YLR061W	1	YPR043W
YLR061W	1	YPR043W
YLR061W	1	YPR102C
YLR061W	1	YPR102C
YLR071C	1	YDR308C
YLR071C	1	YGL127C
YLR071C	1	YHR058C
YLR071C	1	YOL135C
YLR071C	1	YPR168W
YLR075W	1	YAL035W
YLR075W	1	YBL027W
YLR075W	1	YBL027W
YLR075W	1	YBL087C
YLR075W	1	YBL087C
YLR075W	1	YBL092W
YLR075W	1	YBL092W
YLR075W	1	YBR031W
YLR075W	1	YBR031W
YLR075W	1	YBR048W
YLR075W	1	YBR048W
YLR075W	1	YBR084C______A
YLR075W	1	YBR084C______A
YLR075W	1	YBR143C
YLR075W	1	YBR143C
YLR075W	1	YBR181C
YLR075W	1	YBR181C
YLR075W	1	YBR189W
YLR075W	1	YBR189W
YLR075W	1	YBR191W
YLR075W	1	YBR191W
YLR075W	1	YCR031C
YLR075W	1	YCR031C
YLR075W	1	YDL061C
YLR075W	1	YDL061C
YLR075W	1	YDL075W
YLR075W	1	YDL075W
YLR075W	1	YDL081C
YLR075W	1	YDL081C
YLR075W	1	YDL082W
YLR075W	1	YDL082W
YLR075W	1	YDL130W
YLR075W	1	YDL130W
YLR075W	1	YDL136W
YLR075W	1	YDL136W
YLR075W	1	YDL191W
YLR075W	1	YDL191W
YLR075W	1	YDR012W
YLR075W	1	YDR012W
YLR075W	1	YDR021W
YLR075W	1	YDR021W
YLR075W	1	YDR064W
YLR075W	1	YDR064W
YLR075W	1	YDR172W
YLR075W	1	YDR172W
YLR075W	1	YDR382W
YLR075W	1	YDR382W
YLR075W	1	YDR418W
YLR075W	1	YDR418W
YLR075W	1	YDR471W
YLR075W	1	YDR471W
YLR075W	1	YDR500C
YLR075W	1	YDR500C
YLR075W	1	YEL054C
YLR075W	1	YEL054C
YLR075W	1	YER056C______A
YLR075W	1	YER056C______A
YLR075W	1	YER102W
YLR075W	1	YER102W
YLR075W	1	YER117W
YLR075W	1	YER117W
YLR075W	1	YER165W
YLR075W	1	YER165W
YLR075W	1	YFL034C______A
YLR075W	1	YFL034C______A
YLR075W	1	YFR031C______A
YLR075W	1	YFR031C______A
YLR075W	1	YFR032C______A
YLR075W	1	YFR032C______A
YLR075W	1	YGL030W
YLR075W	1	YGL030W
YLR075W	1	YGL031C
YLR075W	1	YGL031C
YLR075W	1	YGL049C
YLR075W	1	YGL049C
YLR075W	1	YGL076C
YLR075W	1	YGL076C
YLR075W	1	YGL103W
YLR075W	1	YGL103W
YLR075W	1	YGL123W
YLR075W	1	YGL123W
YLR075W	1	YGL135W
YLR075W	1	YGL135W
YLR075W	1	YGL147C
YLR075W	1	YGL147C
YLR075W	1	YGL189C
YLR075W	1	YGL189C
YLR075W	1	YGR027C
YLR075W	1	YGR027C
YLR075W	1	YGR034W
YLR075W	1	YGR034W
YLR075W	1	YGR085C
YLR075W	1	YGR085C
YLR075W	1	YGR118W
YLR075W	1	YGR118W
YLR075W	1	YGR148C
YLR075W	1	YGR148C
YLR075W	1	YGR162W
YLR075W	1	YGR162W
YLR075W	1	YGR214W
YLR075W	1	YGR214W
YLR075W	1	YHL001W
YLR075W	1	YHL001W
YLR075W	1	YHL015W
YLR075W	1	YHL015W
YLR075W	1	YHL033C
YLR075W	1	YHL033C
YLR075W	1	YHR010W
YLR075W	1	YHR010W
YLR075W	1	YHR021C
YLR075W	1	YHR021C
YLR075W	1	YHR077C
YLR075W	1	YHR077C
YLR075W	1	YHR141C
YLR075W	1	YHR141C
YLR075W	1	YIL018W
YLR075W	1	YIL018W
YLR075W	1	YIL052C
YLR075W	1	YIL052C
YLR075W	1	YIL069C
YLR075W	1	YIL069C
YLR075W	1	YIL133C
YLR075W	1	YIL133C
YLR075W	1	YIL148W
YLR075W	1	YIL148W
YLR075W	1	YJL177W
YLR075W	1	YJL177W
YLR075W	1	YJL189W
YLR075W	1	YJL189W
YLR075W	1	YJL191W
YLR075W	1	YJL191W
YLR075W	1	YJR066W
YLR075W	1	YJR066W
YLR075W	1	YJR094W______A
YLR075W	1	YJR094W______A
YLR075W	1	YJR123W
YLR075W	1	YJR123W
YLR075W	1	YJR145C
YLR075W	1	YJR145C
YLR075W	1	YKL006W
YLR075W	1	YKL006W
YLR075W	1	YKL180W
YLR075W	1	YKL180W
YLR075W	1	YKR057W
YLR075W	1	YKR057W
YLR075W	1	YKR094C
YLR075W	1	YKR094C
YLR075W	1	YLL045C
YLR075W	1	YLL045C
YLR075W	1	YLR029C
YLR075W	1	YLR029C
YLR075W	1	YLR048W
YLR075W	1	YLR048W
YLR075W	1	YLR061W
YLR075W	1	YLR061W
YLR075W	1	YLR167W
YLR075W	1	YLR167W
YLR075W	1	YLR185W
YLR075W	1	YLR185W
YLR075W	1	YLR264W
YLR075W	1	YLR264W
YLR075W	1	YLR325C
YLR075W	1	YLR325C
YLR075W	1	YLR333C
YLR075W	1	YLR333C
YLR075W	1	YLR340W
YLR075W	1	YLR340W
YLR075W	1	YLR344W
YLR075W	1	YLR344W
YLR075W	1	YLR388W
YLR075W	1	YLR388W
YLR075W	1	YLR406C
YLR075W	1	YLR406C
YLR075W	1	YLR441C
YLR075W	1	YLR441C
YLR075W	1	YLR448W
YLR075W	1	YLR448W
YLR075W	1	YML026C
YLR075W	1	YML026C
YLR075W	1	YML073C
YLR075W	1	YML073C
YLR075W	1	YMR080C
YLR075W	1	YMR080C
YLR075W	1	YMR121C
YLR075W	1	YMR121C
YLR075W	1	YMR125W
YLR075W	1	YMR125W
YLR075W	1	YMR142C
YLR075W	1	YMR142C
YLR075W	1	YMR143W
YLR075W	1	YMR143W
YLR075W	1	YMR194W
YLR075W	1	YMR194W
YLR075W	1	YMR230W
YLR075W	1	YMR230W
YLR075W	1	YMR242C
YLR075W	1	YMR242C
YLR075W	1	YMR260C
YLR075W	1	YNL067W
YLR075W	1	YNL067W
YLR075W	1	YNL069C
YLR075W	1	YNL069C
YLR075W	1	YNL096C
YLR075W	1	YNL096C
YLR075W	1	YNL162W
YLR075W	1	YNL162W
YLR075W	1	YNL178W
YLR075W	1	YNL178W
YLR075W	1	YNL301C
YLR075W	1	YNL301C
YLR075W	1	YNL302C
YLR075W	1	YNL302C
YLR075W	1	YOL039W
YLR075W	1	YOL039W
YLR075W	1	YOL040C
YLR075W	1	YOL040C
YLR075W	1	YOL120C
YLR075W	1	YOL120C
YLR075W	1	YOL121C
YLR075W	1	YOL121C
YLR075W	1	YOL127W
YLR075W	1	YOL127W
YLR075W	1	YOR063W
YLR075W	1	YOR063W
YLR075W	1	YOR096W
YLR075W	1	YOR096W
YLR075W	1	YOR167C
YLR075W	1	YOR167C
YLR075W	1	YOR182C
YLR075W	1	YOR182C
YLR075W	1	YOR234C
YLR075W	1	YOR234C
YLR075W	1	YOR293W
YLR075W	1	YOR293W
YLR075W	1	YOR312C
YLR075W	1	YOR312C
YLR075W	1	YOR369C
YLR075W	1	YOR369C
YLR075W	1	YPL079W
YLR075W	1	YPL079W
YLR075W	1	YPL081W
YLR075W	1	YPL081W
YLR075W	1	YPL131W
YLR075W	1	YPL131W
YLR075W	1	YPL143W
YLR075W	1	YPL143W
YLR075W	1	YPL178W
YLR075W	1	YPL178W
YLR075W	1	YPL198W
YLR075W	1	YPL198W
YLR075W	1	YPL220W
YLR075W	1	YPL220W
YLR075W	1	YPL249C______A
YLR075W	1	YPL249C______A
YLR075W	1	YPR043W
YLR075W	1	YPR043W
YLR075W	1	YPR102C
YLR075W	1	YPR102C
YLR078C	1	YAL030W
YLR078C	1	YAL030W
YLR078C	1	YHL031C
YLR078C	1	YHL031C
YLR078C	1	YIL004C
YLR078C	1	YIL004C
YLR078C	1	YKL196C
YLR078C	1	YKL196C
YLR078C	1	YLR026C
YLR078C	1	YLR026C
YLR078C	1	YLR093C
YLR078C	1	YLR093C
YLR078C	1	YLR268W
YLR078C	1	YLR268W
YLR078C	1	YOR106W
YLR078C	1	YOR106W
YLR086W	1	YBL097W
YLR086W	1	YDR325W
YLR086W	1	YFR031C
YLR086W	1	YFR031C
YLR086W	1	YFR031C
YLR086W	1	YFR031C
YLR086W	1	YLR272C
YLR093C	1	YGL098W
YLR093C	1	YGL098W
YLR093C	1	YGR009C
YLR093C	1	YGR009C
YLR093C	1	YHL031C
YLR093C	1	YHL031C
YLR093C	1	YIL004C
YLR093C	1	YIL004C
YLR093C	1	YLR026C
YLR093C	1	YLR026C
YLR093C	1	YLR078C
YLR093C	1	YLR078C
YLR093C	1	YMR017W
YLR093C	1	YMR017W
YLR093C	1	YOR075W
YLR093C	1	YOR075W
YLR093C	1	YOR106W
YLR093C	1	YOR106W
YLR093C	1	YPL232W
YLR093C	1	YPL232W
YLR093C	1	YPL232W
YLR097C	1	YDL132W
YLR097C	1	YDL132W
YLR097C	1	YDL132W
YLR097C	1	YDL132W
YLR097C	1	YDR328C
YLR097C	1	YDR328C
YLR097C	1	YDR328C
YLR097C	1	YDR328C
YLR097C	1	YFL009W
YLR097C	1	YFL009W
YLR097C	1	YFL009W
YLR097C	1	YFL009W
YLR097C	1	YIL046W
YLR097C	1	YIL046W
YLR097C	1	YIL046W
YLR097C	1	YIL046W
YLR097C	1	YML088W
YLR097C	1	YML088W
YLR097C	1	YML088W
YLR097C	1	YML088W
YLR103C	1	YBL021C
YLR103C	1	YBL023C
YLR103C	1	YBL035C
YLR103C	1	YBR060C
YLR103C	1	YBR160W
YLR103C	1	YBR202W
YLR103C	1	YDL017W
YLR103C	1	YEL032W
YLR103C	1	YGL201C
YLR103C	1	YIL150C
YLR103C	1	YIR008C
YLR103C	1	YJL194W
YLR103C	1	YKL045W
YLR103C	1	YLL004W
YLR103C	1	YLR274W
YLR103C	1	YML065W
YLR103C	1	YNL102W
YLR103C	1	YNL261W
YLR103C	1	YNL262W
YLR103C	1	YOR358W
YLR103C	1	YPR019W
YLR103C	1	YPR162C
YLR103C	1	YPR175W
YLR109W	1	YGR209C
YLR109W	1	YLR043C
YLR113W	1	YBR182C
YLR113W	1	YBR182C
YLR113W	1	YBR182C
YLR113W	1	YCR091W
YLR113W	1	YGL158W
YLR113W	1	YGL158W
YLR113W	1	YJL128C
YLR113W	1	YJL128C
YLR113W	1	YJL128C
YLR113W	1	YLR229C
YLR113W	1	YLR229C
YLR113W	1	YLR229C
YLR113W	1	YLR248W
YLR113W	1	YLR248W
YLR113W	1	YLR248W
YLR113W	1	YNR047W
YLR113W	1	YPL089C
YLR113W	1	YPL089C
YLR115W	1	YAL043C
YLR115W	1	YAL043C
YLR115W	1	YDR301W
YLR115W	1	YDR301W
YLR115W	1	YGR156W
YLR115W	1	YGR156W
YLR115W	1	YGR156W
YLR115W	1	YJR093C
YLR115W	1	YJR093C
YLR115W	1	YKR002W
YLR115W	1	YKR002W
YLR115W	1	YLR277C
YLR115W	1	YLR277C
YLR115W	1	YMR125W
YLR115W	1	YMR125W
YLR115W	1	YNL222W
YLR115W	1	YNL317W
YLR115W	1	YNL317W
YLR115W	1	YOR179C
YLR115W	1	YOR179C
YLR115W	1	YPR107C
YLR115W	1	YPR107C
YLR116W	1	YKL074C
YLR116W	1	YKL074C
YLR117C	1	YAL032C
YLR117C	1	YAL032C
YLR117C	1	YBR119W
YLR117C	1	YBR119W
YLR117C	1	YDL030W
YLR117C	1	YDL030W
YLR117C	1	YDL209C
YLR117C	1	YDL209C
YLR117C	1	YDR416W
YLR117C	1	YDR416W
YLR117C	1	YER029C
YLR117C	1	YER029C
YLR117C	1	YFL017W______A
YLR117C	1	YFL017W______A
YLR117C	1	YGR074W
YLR117C	1	YGR074W
YLR117C	1	YGR129W
YLR117C	1	YHR086W
YLR117C	1	YHR086W
YLR117C	1	YIL061C
YLR117C	1	YIL061C
YLR117C	1	YIR009W
YLR117C	1	YIR009W
YLR117C	1	YJL203W
YLR117C	1	YJL203W
YLR117C	1	YJR050W
YLR117C	1	YJR050W
YLR117C	1	YKL012W
YLR117C	1	YKL012W
YLR117C	1	YKR086W
YLR117C	1	YKR086W
YLR117C	1	YLL036C
YLR117C	1	YLL036C
YLR117C	1	YLR147C
YLR117C	1	YLR147C
YLR117C	1	YLR275W
YLR117C	1	YLR275W
YLR117C	1	YML049C
YLR117C	1	YML049C
YLR117C	1	YMR213W
YLR117C	1	YMR213W
YLR117C	1	YMR240C
YLR117C	1	YMR240C
YLR117C	1	YMR288W
YLR117C	1	YMR288W
YLR117C	1	YOR159C
YLR117C	1	YOR159C
YLR117C	1	YPL213W
YLR117C	1	YPL213W
YLR118C	1	YHR042W
YLR127C	1	YBL084C
YLR127C	1	YBL084C
YLR127C	1	YDL008W
YLR127C	1	YDL008W
YLR127C	1	YDR118W
YLR127C	1	YDR118W
YLR127C	1	YGL240W
YLR127C	1	YGL240W
YLR127C	1	YHR166C
YLR127C	1	YHR166C
YLR127C	1	YKL022C
YLR127C	1	YKL022C
YLR127C	1	YNL172W
YLR127C	1	YNL172W
YLR128W	1	YAR003W
YLR128W	1	YAR003W
YLR128W	1	YBR208C
YLR128W	1	YBR208C
YLR128W	1	YCR072C
YLR128W	1	YCR072C
YLR128W	1	YDL132W
YLR128W	1	YDL132W
YLR128W	1	YDL132W
YLR128W	1	YDL132W
YLR128W	1	YDR030C
YLR128W	1	YDR030C
YLR128W	1	YDR139C
YLR128W	1	YDR139C
YLR128W	1	YDR139C
YLR128W	1	YDR139C
YLR128W	1	YDR328C
YLR128W	1	YDR328C
YLR128W	1	YEL056W
YLR128W	1	YEL056W
YLR128W	1	YER051W
YLR128W	1	YER051W
YLR128W	1	YIL046W
YLR128W	1	YIL046W
YLR128W	1	YJR090C
YLR128W	1	YJR090C
YLR128W	1	YLL011W
YLR128W	1	YLL011W
YLR128W	1	YLR306W
YLR128W	1	YLR306W
YLR128W	1	YLR306W
YLR128W	1	YML049C
YLR128W	1	YML049C
YLR128W	1	YOL133W
YLR128W	1	YOL133W
YLR128W	1	YOL133W
YLR128W	1	YOL133W
YLR128W	1	YPL247C
YLR128W	1	YPL247C
YLR129W	1	YBL072C
YLR129W	1	YBR048W
YLR129W	1	YBR181C
YLR129W	1	YBR189W
YLR129W	1	YCL031C
YLR129W	1	YCR031C
YLR129W	1	YDR025W
YLR129W	1	YDR064W
YLR129W	1	YDR324C
YLR129W	1	YDR339C
YLR129W	1	YDR398W
YLR129W	1	YER102W
YLR129W	1	YGR090W
YLR129W	1	YGR095C
YLR129W	1	YGR159C
YLR129W	1	YGR195W
YLR129W	1	YHR148W
YLR129W	1	YJL050W
YLR129W	1	YJL069C
YLR129W	1	YJL109C
YLR129W	1	YJL191W
YLR129W	1	YJR123W
YLR129W	1	YLR441C
YLR129W	1	YML063W
YLR129W	1	YMR049C
YLR129W	1	YMR093W
YLR129W	1	YMR143W
YLR129W	1	YNL096C
YLR129W	1	YOR001W
YLR129W	1	YOR004W
YLR129W	1	YOR096W
YLR129W	1	YOR287C
YLR129W	1	YPL081W
YLR129W	1	YPL090C
YLR129W	1	YPL126W
YLR131C	1	YBR154C
YLR131C	1	YBR154C
YLR131C	1	YBR198C
YLR131C	1	YBR198C
YLR131C	1	YDL108W
YLR131C	1	YDL108W
YLR131C	1	YDL140C
YLR131C	1	YDL140C
YLR131C	1	YDR146C
YLR131C	1	YDR146C
YLR131C	1	YDR404C
YLR131C	1	YDR404C
YLR131C	1	YER148W
YLR131C	1	YER148W
YLR131C	1	YGL070C
YLR131C	1	YGL070C
YLR131C	1	YGL112C
YLR131C	1	YGL112C
YLR131C	1	YGR005C
YLR131C	1	YGR005C
YLR131C	1	YHR143W______A
YLR131C	1	YHR143W______A
YLR131C	1	YIL021W
YLR131C	1	YIL021W
YLR131C	1	YJL140W
YLR131C	1	YJL140W
YLR131C	1	YKL028W
YLR131C	1	YKL028W
YLR131C	1	YKL058W
YLR131C	1	YKL058W
YLR131C	1	YKL139W
YLR131C	1	YKL139W
YLR131C	1	YKR099W
YLR131C	1	YKR099W
YLR131C	1	YML015C
YLR131C	1	YML015C
YLR131C	1	YML098W
YLR131C	1	YML098W
YLR131C	1	YMR236W
YLR131C	1	YMR236W
YLR131C	1	YNL025C
YLR131C	1	YNL025C
YLR131C	1	YOL005C
YLR131C	1	YOL005C
YLR131C	1	YOR194C
YLR131C	1	YOR194C
YLR131C	1	YOR207C
YLR131C	1	YOR207C
YLR131C	1	YOR210W
YLR131C	1	YOR210W
YLR131C	1	YOR224C
YLR131C	1	YOR224C
YLR131C	1	YPR086W
YLR131C	1	YPR086W
YLR131C	1	YPR187W
YLR131C	1	YPR187W
YLR136C	1	YDR151C
YLR147C	1	YBL026W
YLR147C	1	YBL026W
YLR147C	1	YBR055C
YLR147C	1	YBR055C
YLR147C	1	YBR119W
YLR147C	1	YBR119W
YLR147C	1	YBR154C
YLR147C	1	YBR154C
YLR147C	1	YCR072C
YLR147C	1	YDL030W
YLR147C	1	YDL030W
YLR147C	1	YDL043C
YLR147C	1	YDL043C
YLR147C	1	YDL140C
YLR147C	1	YDL140C
YLR147C	1	YDR243C
YLR147C	1	YDR243C
YLR147C	1	YDR378C
YLR147C	1	YDR404C
YLR147C	1	YDR404C
YLR147C	1	YDR416W
YLR147C	1	YDR416W
YLR147C	1	YDR432W
YLR147C	1	YDR432W
YLR147C	1	YDR473C
YLR147C	1	YEL026W
YLR147C	1	YEL026W
YLR147C	1	YER029C
YLR147C	1	YER029C
YLR147C	1	YER112W
YLR147C	1	YER146W
YLR147C	1	YER172C
YLR147C	1	YER172C
YLR147C	1	YFL017W______A
YLR147C	1	YFL017W______A
YLR147C	1	YGL070C
YLR147C	1	YGR005C
YLR147C	1	YGR074W
YLR147C	1	YGR074W
YLR147C	1	YGR091W
YLR147C	1	YGR129W
YLR147C	1	YGR271W
YLR147C	1	YGR271W
YLR147C	1	YHR086W
YLR147C	1	YHR086W
YLR147C	1	YHR143W______A
YLR147C	1	YHR143W______A
YLR147C	1	YHR156C
YLR147C	1	YHR156C
YLR147C	1	YHR165C
YLR147C	1	YHR165C
YLR147C	1	YIL021W
YLR147C	1	YIL021W
YLR147C	1	YIL061C
YLR147C	1	YIR009W
YLR147C	1	YIR009W
YLR147C	1	YJL140W
YLR147C	1	YJL140W
YLR147C	1	YJL203W
YLR147C	1	YJL203W
YLR147C	1	YJR022W
YLR147C	1	YKL012W
YLR147C	1	YKL012W
YLR147C	1	YKL173W
YLR147C	1	YKL173W
YLR147C	1	YLR117C
YLR147C	1	YLR117C
YLR147C	1	YLR275W
YLR147C	1	YLR275W
YLR147C	1	YLR298C
YLR147C	1	YLR438C______A
YLR147C	1	YML049C
YLR147C	1	YML049C
YLR147C	1	YMR125W
YLR147C	1	YMR240C
YLR147C	1	YMR240C
YLR147C	1	YMR288W
YLR147C	1	YMR288W
YLR147C	1	YNL112W
YLR147C	1	YNL112W
YLR147C	1	YNL147W
YLR147C	1	YOL005C
YLR147C	1	YOL005C
YLR147C	1	YOR159C
YLR147C	1	YOR159C
YLR147C	1	YOR207C
YLR147C	1	YOR210W
YLR147C	1	YOR210W
YLR147C	1	YOR224C
YLR147C	1	YOR224C
YLR147C	1	YOR308C
YLR147C	1	YOR319W
YLR147C	1	YOR319W
YLR147C	1	YPL178W
YLR147C	1	YPL178W
YLR147C	1	YPL213W
YLR147C	1	YPL213W
YLR147C	1	YPR082C
YLR147C	1	YPR082C
YLR147C	1	YPR178W
YLR147C	1	YPR182W
YLR147C	1	YPR182W
YLR147C	1	YPR187W
YLR147C	1	YPR187W
YLR153C	1	YAL054C
YLR153C	1	YAL062W
YLR153C	1	YDL066W
YLR153C	1	YHR008C
YLR153C	1	YLR174W
YLR153C	1	YOR375C
YLR163C	1	Q0130
YLR163C	1	YDL120W
YLR163C	1	YDL174C
YLR163C	1	YGL018C
YLR163C	1	YGL187C
YLR163C	1	YGR033C
YLR163C	1	YIL022W
YLR163C	1	YJL054W
YLR163C	1	YJL104W
YLR163C	1	YJL143W
YLR163C	1	YJR121W
YLR163C	1	YKR065C
YLR163C	1	YLR008C
YLR163C	1	YLR259C
YLR163C	1	YML054C
YLR163C	1	YNL052W
YLR163C	1	YNR017W
YLR163C	1	YNR041C
YLR163C	1	YOR232W
YLR163C	1	YPL063W
YLR167W	1	YAL035W
YLR167W	1	YAR007C
YLR167W	1	YAR007C
YLR167W	1	YBL002W
YLR167W	1	YBL002W
YLR167W	1	YBL003C
YLR167W	1	YBL003C
YLR167W	1	YBL021C
YLR167W	1	YBL072C
YLR167W	1	YBL072C
YLR167W	1	YBL087C
YLR167W	1	YBL087C
YLR167W	1	YBL088C
YLR167W	1	YBL092W
YLR167W	1	YBL092W
YLR167W	1	YBR031W
YLR167W	1	YBR031W
YLR167W	1	YBR048W
YLR167W	1	YBR048W
YLR167W	1	YBR079C
YLR167W	1	YBR082C
YLR167W	1	YBR082C
YLR167W	1	YBR084C______A
YLR167W	1	YBR084C______A
YLR167W	1	YBR087W
YLR167W	1	YBR087W
YLR167W	1	YBR088C
YLR167W	1	YBR088C
YLR167W	1	YBR088C
YLR167W	1	YBR114W
YLR167W	1	YBR114W
YLR167W	1	YBR135W
YLR167W	1	YBR136W
YLR167W	1	YBR136W
YLR167W	1	YBR143C
YLR167W	1	YBR143C
YLR167W	1	YBR154C
YLR167W	1	YBR154C
YLR167W	1	YBR160W
YLR167W	1	YBR170C
YLR167W	1	YBR170C
YLR167W	1	YBR181C
YLR167W	1	YBR181C
YLR167W	1	YBR189W
YLR167W	1	YBR189W
YLR167W	1	YBR191W
YLR167W	1	YBR191W
YLR167W	1	YCR031C
YLR167W	1	YCR031C
YLR167W	1	YCR066W
YLR167W	1	YCR066W
YLR167W	1	YDL061C
YLR167W	1	YDL061C
YLR167W	1	YDL064W
YLR167W	1	YDL070W
YLR167W	1	YDL070W
YLR167W	1	YDL075W
YLR167W	1	YDL075W
YLR167W	1	YDL082W
YLR167W	1	YDL082W
YLR167W	1	YDL083C
YLR167W	1	YDL083C
YLR167W	1	YDL097C
YLR167W	1	YDL108W
YLR167W	1	YDL108W
YLR167W	1	YDL126C
YLR167W	1	YDL126C
YLR167W	1	YDL132W
YLR167W	1	YDL132W
YLR167W	1	YDL132W
YLR167W	1	YDL136W
YLR167W	1	YDL136W
YLR167W	1	YDL140C
YLR167W	1	YDL140C
YLR167W	1	YDL147W
YLR167W	1	YDL155W
YLR167W	1	YDL190C
YLR167W	1	YDL190C
YLR167W	1	YDR012W
YLR167W	1	YDR012W
YLR167W	1	YDR021W
YLR167W	1	YDR021W
YLR167W	1	YDR025W
YLR167W	1	YDR025W
YLR167W	1	YDR030C
YLR167W	1	YDR030C
YLR167W	1	YDR059C
YLR167W	1	YDR059C
YLR167W	1	YDR064W
YLR167W	1	YDR064W
YLR167W	1	YDR069C
YLR167W	1	YDR069C
YLR167W	1	YDR092W
YLR167W	1	YDR092W
YLR167W	1	YDR096W
YLR167W	1	YDR096W
YLR167W	1	YDR139C
YLR167W	1	YDR139C
YLR167W	1	YDR142C
YLR167W	1	YDR142C
YLR167W	1	YDR155C
YLR167W	1	YDR155C
YLR167W	1	YDR172W
YLR167W	1	YDR172W
YLR167W	1	YDR177W
YLR167W	1	YDR177W
YLR167W	1	YDR224C
YLR167W	1	YDR224C
YLR167W	1	YDR225W
YLR167W	1	YDR225W
YLR167W	1	YDR244W
YLR167W	1	YDR244W
YLR167W	1	YDR265W
YLR167W	1	YDR265W
YLR167W	1	YDR267C
YLR167W	1	YDR267C
YLR167W	1	YDR311W
YLR167W	1	YDR311W
YLR167W	1	YDR328C
YLR167W	1	YDR328C
YLR167W	1	YDR382W
YLR167W	1	YDR382W
YLR167W	1	YDR394W
YLR167W	1	YDR404C
YLR167W	1	YDR404C
YLR167W	1	YDR409W
YLR167W	1	YDR416W
YLR167W	1	YDR416W
YLR167W	1	YDR418W
YLR167W	1	YDR418W
YLR167W	1	YDR427W
YLR167W	1	YDR429C
YLR167W	1	YDR447C
YLR167W	1	YDR447C
YLR167W	1	YDR450W
YLR167W	1	YDR450W
YLR167W	1	YDR457W
YLR167W	1	YDR457W
YLR167W	1	YDR460W
YLR167W	1	YDR460W
YLR167W	1	YDR471W
YLR167W	1	YDR471W
YLR167W	1	YDR500C
YLR167W	1	YDR500C
YLR167W	1	YDR510W
YLR167W	1	YEL012W
YLR167W	1	YEL012W
YLR167W	1	YEL037C
YLR167W	1	YEL037C
YLR167W	1	YER021W
YLR167W	1	YER025W
YLR167W	1	YER051W
YLR167W	1	YER051W
YLR167W	1	YER056C______A
YLR167W	1	YER056C______A
YLR167W	1	YER074W
YLR167W	1	YER074W
YLR167W	1	YER100W
YLR167W	1	YER100W
YLR167W	1	YER102W
YLR167W	1	YER102W
YLR167W	1	YER125W
YLR167W	1	YER125W
YLR167W	1	YER131W
YLR167W	1	YER131W
YLR167W	1	YER144C
YLR167W	1	YER144C
YLR167W	1	YER151C
YLR167W	1	YER151C
YLR167W	1	YER162C
YLR167W	1	YER162C
YLR167W	1	YER165W
YLR167W	1	YER165W
YLR167W	1	YER169W
YLR167W	1	YER169W
YLR167W	1	YER171W
YLR167W	1	YER171W
YLR167W	1	YFL034C______A
YLR167W	1	YFL034C______A
YLR167W	1	YFR004W
YLR167W	1	YFR004W
YLR167W	1	YFR031C______A
YLR167W	1	YFR031C______A
YLR167W	1	YFR032C______A
YLR167W	1	YFR032C______A
YLR167W	1	YFR050C
YLR167W	1	YFR052W
YLR167W	1	YGL003C
YLR167W	1	YGL003C
YLR167W	1	YGL030W
YLR167W	1	YGL030W
YLR167W	1	YGL043W
YLR167W	1	YGL043W
YLR167W	1	YGL049C
YLR167W	1	YGL049C
YLR167W	1	YGL058W
YLR167W	1	YGL058W
YLR167W	1	YGL070C
YLR167W	1	YGL070C
YLR167W	1	YGL076C
YLR167W	1	YGL076C
YLR167W	1	YGL087C
YLR167W	1	YGL087C
YLR167W	1	YGL103W
YLR167W	1	YGL103W
YLR167W	1	YGL123W
YLR167W	1	YGL123W
YLR167W	1	YGL135W
YLR167W	1	YGL135W
YLR167W	1	YGL141W
YLR167W	1	YGL141W
YLR167W	1	YGL147C
YLR167W	1	YGL147C
YLR167W	1	YGL153W
YLR167W	1	YGL153W
YLR167W	1	YGL189C
YLR167W	1	YGL189C
YLR167W	1	YGR027C
YLR167W	1	YGR027C
YLR167W	1	YGR034W
YLR167W	1	YGR034W
YLR167W	1	YGR048W
YLR167W	1	YGR048W
YLR167W	1	YGR054W
YLR167W	1	YGR085C
YLR167W	1	YGR085C
YLR167W	1	YGR108W
YLR167W	1	YGR109C
YLR167W	1	YGR118W
YLR167W	1	YGR118W
YLR167W	1	YGR148C
YLR167W	1	YGR148C
YLR167W	1	YGR162W
YLR167W	1	YGR162W
YLR167W	1	YGR184C
YLR167W	1	YGR184C
YLR167W	1	YGR214W
YLR167W	1	YGR214W
YLR167W	1	YGR232W
YLR167W	1	YGR232W
YLR167W	1	YGR258C
YLR167W	1	YGR258C
YLR167W	1	YHL001W
YLR167W	1	YHL001W
YLR167W	1	YHL002W
YLR167W	1	YHL002W
YLR167W	1	YHL002W
YLR167W	1	YHL010C
YLR167W	1	YHL015W
YLR167W	1	YHL015W
YLR167W	1	YHL033C
YLR167W	1	YHL033C
YLR167W	1	YHR010W
YLR167W	1	YHR010W
YLR167W	1	YHR021C
YLR167W	1	YHR021C
YLR167W	1	YHR027C
